ICD9_Code,CCS_Category,CCS_Desc,Mapped_Category
'080  ','8    ','Oth infectns',other
'0810 ','8    ','Oth infectns',other
'0811 ','8    ','Oth infectns',other
'0812 ','8    ','Oth infectns',other
'0819 ','8    ','Oth infectns',other
'0820 ','8    ','Oth infectns',other
'0821 ','8    ','Oth infectns',other
'0822 ','8    ','Oth infectns',other
'0823 ','8    ','Oth infectns',other
'08240','8    ','Oth infectns',other
'08241','8    ','Oth infectns',other
'08249','8    ','Oth infectns',other
'0828 ','8    ','Oth infectns',other
'0829 ','8    ','Oth infectns',other
'0831 ','8    ','Oth infectns',other
'0832 ','8    ','Oth infectns',other
'0838 ','8    ','Oth infectns',other
'0839 ','8    ','Oth infectns',other
'0840 ','8    ','Oth infectns',other
'0841 ','8    ','Oth infectns',other
'0842 ','8    ','Oth infectns',other
'0843 ','8    ','Oth infectns',other
'0844 ','8    ','Oth infectns',other
'0845 ','8    ','Oth infectns',other
'0846 ','8    ','Oth infectns',other
'0847 ','8    ','Oth infectns',other
'0848 ','8    ','Oth infectns',other
'0849 ','8    ','Oth infectns',other
'0850 ','8    ','Oth infectns',other
'0851 ','8    ','Oth infectns',other
'0852 ','8    ','Oth infectns',other
'0853 ','8    ','Oth infectns',other
'0854 ','8    ','Oth infectns',other
'0855 ','8    ','Oth infectns',other
'0859 ','8    ','Oth infectns',other
'0860 ','8    ','Oth infectns',other
'0861 ','8    ','Oth infectns',other
'0862 ','8    ','Oth infectns',other
'0863 ','8    ','Oth infectns',other
'0864 ','8    ','Oth infectns',other
'0865 ','8    ','Oth infectns',other
'0869 ','8    ','Oth infectns',other
'0870 ','8    ','Oth infectns',other
'0871 ','8    ','Oth infectns',other
'0879 ','8    ','Oth infectns',other
'0880 ','8    ','Oth infectns',other
'0888 ','8    ','Oth infectns',other
'08881','8    ','Oth infectns',other
'08882','8    ','Oth infectns',other
'08889','8    ','Oth infectns',other
'0889 ','8    ','Oth infectns',other
'1000 ','8    ','Oth infectns',other
'10089','8    ','Oth infectns',other
'1009 ','8    ','Oth infectns',other
'101  ','8    ','Oth infectns',other
'1020 ','8    ','Oth infectns',other
'1021 ','8    ','Oth infectns',other
'1022 ','8    ','Oth infectns',other
'1023 ','8    ','Oth infectns',other
'1024 ','8    ','Oth infectns',other
'1025 ','8    ','Oth infectns',other
'1026 ','8    ','Oth infectns',other
'1027 ','8    ','Oth infectns',other
'1028 ','8    ','Oth infectns',other
'1029 ','8    ','Oth infectns',other
'1030 ','8    ','Oth infectns',other
'1031 ','8    ','Oth infectns',other
'1032 ','8    ','Oth infectns',other
'1033 ','8    ','Oth infectns',other
'1039 ','8    ','Oth infectns',other
'1040 ','8    ','Oth infectns',other
'1048 ','8    ','Oth infectns',other
'1049 ','8    ','Oth infectns',other
'1200 ','8    ','Oth infectns',other
'1201 ','8    ','Oth infectns',other
'1202 ','8    ','Oth infectns',other
'1203 ','8    ','Oth infectns',other
'1208 ','8    ','Oth infectns',other
'1209 ','8    ','Oth infectns',other
'1210 ','8    ','Oth infectns',other
'1211 ','8    ','Oth infectns',other
'1212 ','8    ','Oth infectns',other
'1213 ','8    ','Oth infectns',other
'1214 ','8    ','Oth infectns',other
'1215 ','8    ','Oth infectns',other
'1216 ','8    ','Oth infectns',other
'1218 ','8    ','Oth infectns',other
'1219 ','8    ','Oth infectns',other
'1220 ','8    ','Oth infectns',other
'1221 ','8    ','Oth infectns',other
'1222 ','8    ','Oth infectns',other
'1223 ','8    ','Oth infectns',other
'1224 ','8    ','Oth infectns',other
'1225 ','8    ','Oth infectns',other
'1226 ','8    ','Oth infectns',other
'1227 ','8    ','Oth infectns',other
'1228 ','8    ','Oth infectns',other
'1229 ','8    ','Oth infectns',other
'1230 ','8    ','Oth infectns',other
'1231 ','8    ','Oth infectns',other
'1232 ','8    ','Oth infectns',other
'1233 ','8    ','Oth infectns',other
'1234 ','8    ','Oth infectns',other
'1235 ','8    ','Oth infectns',other
'1236 ','8    ','Oth infectns',other
'1238 ','8    ','Oth infectns',other
'1239 ','8    ','Oth infectns',other
'124  ','8    ','Oth infectns',other
'1250 ','8    ','Oth infectns',other
'1251 ','8    ','Oth infectns',other
'1252 ','8    ','Oth infectns',other
'1253 ','8    ','Oth infectns',other
'1254 ','8    ','Oth infectns',other
'1255 ','8    ','Oth infectns',other
'1256 ','8    ','Oth infectns',other
'1257 ','8    ','Oth infectns',other
'1259 ','8    ','Oth infectns',other
'1260 ','8    ','Oth infectns',other
'1261 ','8    ','Oth infectns',other
'1262 ','8    ','Oth infectns',other
'1263 ','8    ','Oth infectns',other
'1268 ','8    ','Oth infectns',other
'1269 ','8    ','Oth infectns',other
'1270 ','8    ','Oth infectns',other
'1271 ','8    ','Oth infectns',other
'1272 ','8    ','Oth infectns',other
'1273 ','8    ','Oth infectns',other
'1274 ','8    ','Oth infectns',other
'1275 ','8    ','Oth infectns',other
'1276 ','8    ','Oth infectns',other
'1277 ','8    ','Oth infectns',other
'1278 ','8    ','Oth infectns',other
'1279 ','8    ','Oth infectns',other
'1280 ','8    ','Oth infectns',other
'1281 ','8    ','Oth infectns',other
'1288 ','8    ','Oth infectns',other
'1289 ','8    ','Oth infectns',other
'129  ','8    ','Oth infectns',other
'1305 ','8    ','Oth infectns',other
'1307 ','8    ','Oth infectns',other
'1308 ','8    ','Oth infectns',other
'1309 ','8    ','Oth infectns',other
'13100','8    ','Oth infectns',other
'13101','8    ','Oth infectns',other
'13102','8    ','Oth infectns',other
'13103','8    ','Oth infectns',other
'13109','8    ','Oth infectns',other
'1318 ','8    ','Oth infectns',other
'1319 ','8    ','Oth infectns',other
'1320 ','8    ','Oth infectns',other
'1321 ','8    ','Oth infectns',other
'1322 ','8    ','Oth infectns',other
'1323 ','8    ','Oth infectns',other
'1329 ','8    ','Oth infectns',other
'1330 ','8    ','Oth infectns',other
'1338 ','8    ','Oth infectns',other
'1339 ','8    ','Oth infectns',other
'1340 ','8    ','Oth infectns',other
'1341 ','8    ','Oth infectns',other
'1342 ','8    ','Oth infectns',other
'1348 ','8    ','Oth infectns',other
'1349 ','8    ','Oth infectns',other
'135  ','8    ','Oth infectns',other
'1360 ','8    ','Oth infectns',other
'1361 ','8    ','Oth infectns',other
'1362 ','8    ','Oth infectns',other
'1364 ','8    ','Oth infectns',other
'1365 ','8    ','Oth infectns',other
'1368 ','8    ','Oth infectns',other
'1369 ','8    ','Oth infectns',other
'1398 ','8    ','Oth infectns',other
'V120 ','8    ','Oth infectns',other
'V1200','8    ','Oth infectns',other
'V1203','8    ','Oth infectns',other
'V1209','8    ','Oth infectns',other
'0900 ','9    ','Sexual Infxs',other
'0901 ','9    ','Sexual Infxs',other
'0902 ','9    ','Sexual Infxs',other
'0903 ','9    ','Sexual Infxs',other
'09040','9    ','Sexual Infxs',other
'09041','9    ','Sexual Infxs',other
'09042','9    ','Sexual Infxs',other
'09049','9    ','Sexual Infxs',other
'0905 ','9    ','Sexual Infxs',other
'0906 ','9    ','Sexual Infxs',other
'0907 ','9    ','Sexual Infxs',other
'0909 ','9    ','Sexual Infxs',other
'0910 ','9    ','Sexual Infxs',other
'0911 ','9    ','Sexual Infxs',other
'0912 ','9    ','Sexual Infxs',other
'0913 ','9    ','Sexual Infxs',other
'0914 ','9    ','Sexual Infxs',other
'09150','9    ','Sexual Infxs',other
'09151','9    ','Sexual Infxs',other
'09152','9    ','Sexual Infxs',other
'09161','9    ','Sexual Infxs',other
'09162','9    ','Sexual Infxs',other
'09169','9    ','Sexual Infxs',other
'0917 ','9    ','Sexual Infxs',other
'09181','9    ','Sexual Infxs',other
'09182','9    ','Sexual Infxs',other
'09189','9    ','Sexual Infxs',other
'0919 ','9    ','Sexual Infxs',other
'0920 ','9    ','Sexual Infxs',other
'0929 ','9    ','Sexual Infxs',other
'0930 ','9    ','Sexual Infxs',other
'0931 ','9    ','Sexual Infxs',other
'09320','9    ','Sexual Infxs',other
'09321','9    ','Sexual Infxs',other
'09322','9    ','Sexual Infxs',other
'09323','9    ','Sexual Infxs',other
'09324','9    ','Sexual Infxs',other
'09381','9    ','Sexual Infxs',other
'09382','9    ','Sexual Infxs',other
'09389','9    ','Sexual Infxs',other
'0939 ','9    ','Sexual Infxs',other
'0940 ','9    ','Sexual Infxs',other
'0941 ','9    ','Sexual Infxs',other
'0942 ','9    ','Sexual Infxs',other
'0943 ','9    ','Sexual Infxs',other
'09481','9    ','Sexual Infxs',other
'09482','9    ','Sexual Infxs',other
'09483','9    ','Sexual Infxs',other
'09484','9    ','Sexual Infxs',other
'09485','9    ','Sexual Infxs',other
'09486','9    ','Sexual Infxs',other
'09487','9    ','Sexual Infxs',other
'09489','9    ','Sexual Infxs',other
'0949 ','9    ','Sexual Infxs',other
'0950 ','9    ','Sexual Infxs',other
'0951 ','9    ','Sexual Infxs',other
'0952 ','9    ','Sexual Infxs',other
'0953 ','9    ','Sexual Infxs',other
'0954 ','9    ','Sexual Infxs',other
'0955 ','9    ','Sexual Infxs',other
'0956 ','9    ','Sexual Infxs',other
'0957 ','9    ','Sexual Infxs',other
'0958 ','9    ','Sexual Infxs',other
'0959 ','9    ','Sexual Infxs',other
'096  ','9    ','Sexual Infxs',other
'0970 ','9    ','Sexual Infxs',other
'0971 ','9    ','Sexual Infxs',other
'0979 ','9    ','Sexual Infxs',other
'0980 ','9    ','Sexual Infxs',other
'09810','9    ','Sexual Infxs',other
'09811','9    ','Sexual Infxs',other
'09812','9    ','Sexual Infxs',other
'09813','9    ','Sexual Infxs',other
'09814','9    ','Sexual Infxs',other
'09815','9    ','Sexual Infxs',other
'09816','9    ','Sexual Infxs',other
'09817','9    ','Sexual Infxs',other
'09819','9    ','Sexual Infxs',other
'0982 ','9    ','Sexual Infxs',other
'09830','9    ','Sexual Infxs',other
'09831','9    ','Sexual Infxs',other
'09832','9    ','Sexual Infxs',other
'09833','9    ','Sexual Infxs',other
'09834','9    ','Sexual Infxs',other
'09835','9    ','Sexual Infxs',other
'09836','9    ','Sexual Infxs',other
'09837','9    ','Sexual Infxs',other
'09839','9    ','Sexual Infxs',other
'09840','9    ','Sexual Infxs',other
'09841','9    ','Sexual Infxs',other
'09842','9    ','Sexual Infxs',other
'09843','9    ','Sexual Infxs',other
'09849','9    ','Sexual Infxs',other
'09850','9    ','Sexual Infxs',other
'09851','9    ','Sexual Infxs',other
'09852','9    ','Sexual Infxs',other
'09853','9    ','Sexual Infxs',other
'09859','9    ','Sexual Infxs',other
'0986 ','9    ','Sexual Infxs',other
'0987 ','9    ','Sexual Infxs',other
'09881','9    ','Sexual Infxs',other
'09882','9    ','Sexual Infxs',other
'09883','9    ','Sexual Infxs',other
'09884','9    ','Sexual Infxs',other
'09885','9    ','Sexual Infxs',other
'09886','9    ','Sexual Infxs',other
'09889','9    ','Sexual Infxs',other
'0990 ','9    ','Sexual Infxs',other
'0991 ','9    ','Sexual Infxs',other
'0992 ','9    ','Sexual Infxs',other
'0993 ','9    ','Sexual Infxs',other
'0994 ','9    ','Sexual Infxs',other
'09940','9    ','Sexual Infxs',other
'09941','9    ','Sexual Infxs',other
'09949','9    ','Sexual Infxs',other
'09950','9    ','Sexual Infxs',other
'09951','9    ','Sexual Infxs',other
'09952','9    ','Sexual Infxs',other
'09953','9    ','Sexual Infxs',other
'09954','9    ','Sexual Infxs',other
'09955','9    ','Sexual Infxs',other
'09956','9    ','Sexual Infxs',other
'09959','9    ','Sexual Infxs',other
'0998 ','9    ','Sexual Infxs',other
'0999 ','9    ','Sexual Infxs',other
'7955 ','10   ','Immuniz/scrn',other
'7956 ','10   ','Immuniz/scrn',other
'V010 ','10   ','Immuniz/scrn',other
'V011 ','10   ','Immuniz/scrn',other
'V012 ','10   ','Immuniz/scrn',other
'V013 ','10   ','Immuniz/scrn',other
'V014 ','10   ','Immuniz/scrn',other
'V015 ','10   ','Immuniz/scrn',other
'V016 ','10   ','Immuniz/scrn',other
'V017 ','10   ','Immuniz/scrn',other
'V0171','10   ','Immuniz/scrn',other
'V0179','10   ','Immuniz/scrn',other
'V018 ','10   ','Immuniz/scrn',other
'V0181','10   ','Immuniz/scrn',other
'V0182','10   ','Immuniz/scrn',other
'V0183','10   ','Immuniz/scrn',other
'V0184','10   ','Immuniz/scrn',other
'V0189','10   ','Immuniz/scrn',other
'V019 ','10   ','Immuniz/scrn',other
'V020 ','10   ','Immuniz/scrn',other
'V021 ','10   ','Immuniz/scrn',other
'V022 ','10   ','Immuniz/scrn',other
'V023 ','10   ','Immuniz/scrn',other
'V024 ','10   ','Immuniz/scrn',other
'V025 ','10   ','Immuniz/scrn',other
'V0251','10   ','Immuniz/scrn',other
'V0252','10   ','Immuniz/scrn',other
'V0259','10   ','Immuniz/scrn',other
'V026 ','10   ','Immuniz/scrn',other
'V0260','10   ','Immuniz/scrn',other
'V0261','10   ','Immuniz/scrn',other
'V0262','10   ','Immuniz/scrn',other
'V0269','10   ','Immuniz/scrn',other
'V027 ','10   ','Immuniz/scrn',other
'V028 ','10   ','Immuniz/scrn',other
'V029 ','10   ','Immuniz/scrn',other
'V030 ','10   ','Immuniz/scrn',other
'V031 ','10   ','Immuniz/scrn',other
'V032 ','10   ','Immuniz/scrn',other
'V033 ','10   ','Immuniz/scrn',other
'V034 ','10   ','Immuniz/scrn',other
'V035 ','10   ','Immuniz/scrn',other
'V036 ','10   ','Immuniz/scrn',other
'V037 ','10   ','Immuniz/scrn',other
'V038 ','10   ','Immuniz/scrn',other
'V0381','10   ','Immuniz/scrn',other
'V0382','10   ','Immuniz/scrn',other
'V0389','10   ','Immuniz/scrn',other
'V039 ','10   ','Immuniz/scrn',other
'V040 ','10   ','Immuniz/scrn',other
'V041 ','10   ','Immuniz/scrn',other
'V042 ','10   ','Immuniz/scrn',other
'V043 ','10   ','Immuniz/scrn',other
'V044 ','10   ','Immuniz/scrn',other
'V045 ','10   ','Immuniz/scrn',other
'V046 ','10   ','Immuniz/scrn',other
'V047 ','10   ','Immuniz/scrn',other
'V048 ','10   ','Immuniz/scrn',other
'V0481','10   ','Immuniz/scrn',other
'V0482','10   ','Immuniz/scrn',other
'V0489','10   ','Immuniz/scrn',other
'V050 ','10   ','Immuniz/scrn',other
'V051 ','10   ','Immuniz/scrn',other
'V052 ','10   ','Immuniz/scrn',other
'V053 ','10   ','Immuniz/scrn',other
'V054 ','10   ','Immuniz/scrn',other
'V058 ','10   ','Immuniz/scrn',other
'V059 ','10   ','Immuniz/scrn',other
'V060 ','10   ','Immuniz/scrn',other
'V061 ','10   ','Immuniz/scrn',other
'V062 ','10   ','Immuniz/scrn',other
'V063 ','10   ','Immuniz/scrn',other
'V064 ','10   ','Immuniz/scrn',other
'V065 ','10   ','Immuniz/scrn',other
'V066 ','10   ','Immuniz/scrn',other
'V068 ','10   ','Immuniz/scrn',other
'V069 ','10   ','Immuniz/scrn',other
'V286 ','10   ','Immuniz/scrn',other
'V712 ','10   ','Immuniz/scrn',other
'V7182','10   ','Immuniz/scrn',other
'V7183','10   ','Immuniz/scrn',other
'V730 ','10   ','Immuniz/scrn',other
'V731 ','10   ','Immuniz/scrn',other
'V732 ','10   ','Immuniz/scrn',other
'V733 ','10   ','Immuniz/scrn',other
'V734 ','10   ','Immuniz/scrn',other
'V735 ','10   ','Immuniz/scrn',other
'V736 ','10   ','Immuniz/scrn',other
'V738 ','10   ','Immuniz/scrn',other
'V7381','10   ','Immuniz/scrn',other
'V7388','10   ','Immuniz/scrn',other
'V7389','10   ','Immuniz/scrn',other
'V739 ','10   ','Immuniz/scrn',other
'V7398','10   ','Immuniz/scrn',other
'V7399','10   ','Immuniz/scrn',other
'V740 ','10   ','Immuniz/scrn',other
'V741 ','10   ','Immuniz/scrn',other
'V742 ','10   ','Immuniz/scrn',other
'V743 ','10   ','Immuniz/scrn',other
'V744 ','10   ','Immuniz/scrn',other
'V745 ','10   ','Immuniz/scrn',other
'V746 ','10   ','Immuniz/scrn',other
'V748 ','10   ','Immuniz/scrn',other
'V749 ','10   ','Immuniz/scrn',other
'V750 ','10   ','Immuniz/scrn',other
'V751 ','10   ','Immuniz/scrn',other
'V752 ','10   ','Immuniz/scrn',other
'V753 ','10   ','Immuniz/scrn',other
'V754 ','10   ','Immuniz/scrn',other
'V755 ','10   ','Immuniz/scrn',other
'V756 ','10   ','Immuniz/scrn',other
'V757 ','10   ','Immuniz/scrn',other
'V758 ','10   ','Immuniz/scrn',other
'V759 ','10   ','Immuniz/scrn',other
'1400 ','11   ','Hd/nck cancr',other
'1401 ','11   ','Hd/nck cancr',other
'1403 ','11   ','Hd/nck cancr',other
'1404 ','11   ','Hd/nck cancr',other
'1405 ','11   ','Hd/nck cancr',other
'1406 ','11   ','Hd/nck cancr',other
'1408 ','11   ','Hd/nck cancr',other
'1409 ','11   ','Hd/nck cancr',other
'1410 ','11   ','Hd/nck cancr',other
'1411 ','11   ','Hd/nck cancr',other
'1412 ','11   ','Hd/nck cancr',other
'1413 ','11   ','Hd/nck cancr',other
'1414 ','11   ','Hd/nck cancr',other
'1415 ','11   ','Hd/nck cancr',other
'1416 ','11   ','Hd/nck cancr',other
'1418 ','11   ','Hd/nck cancr',other
'1419 ','11   ','Hd/nck cancr',other
'1420 ','11   ','Hd/nck cancr',other
'1421 ','11   ','Hd/nck cancr',other
'1422 ','11   ','Hd/nck cancr',other
'1428 ','11   ','Hd/nck cancr',other
'1429 ','11   ','Hd/nck cancr',other
'1430 ','11   ','Hd/nck cancr',other
'1431 ','11   ','Hd/nck cancr',other
'1438 ','11   ','Hd/nck cancr',other
'1439 ','11   ','Hd/nck cancr',other
'1440 ','11   ','Hd/nck cancr',other
'1441 ','11   ','Hd/nck cancr',other
'1448 ','11   ','Hd/nck cancr',other
'1449 ','11   ','Hd/nck cancr',other
'1450 ','11   ','Hd/nck cancr',other
'1451 ','11   ','Hd/nck cancr',other
'1452 ','11   ','Hd/nck cancr',other
'1453 ','11   ','Hd/nck cancr',other
'1454 ','11   ','Hd/nck cancr',other
'1455 ','11   ','Hd/nck cancr',other
'1456 ','11   ','Hd/nck cancr',other
